,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster_length0,cluster_length1,cluster_length2,cluster_length3,cluster_length4,cluster_length5,cluster_length6,cluster_length7,cluster_length8,cluster_length9
512,4.9431,-1,-1,-1,-1,5.2967,5.4112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
513,4.9508,-1,-1,-1,-1,5.2993,5.4112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
514,4.9747,-1,-1,-1,-1,5.3116,5.4389,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
515,4.9788,-1,-1,-1,-1,5.3152,5.4473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
516,4.9788,-1,-1,-1,-1,5.4078,5.4634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
517,4.9914,-1,-1,-1,-1,5.4237,5.556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
518,4.9957,-1,-1,-1,-1,5.4353,5.6055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
519,5.0,-1,-1,-1,-1,5.4365,5.6778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
520,5.0,-1,-1,-1,-1,5.5243,5.6778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
521,5.0061,-1,-1,-1,-1,5.6126,5.6778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
522,5.0061,-1,-1,-1,-1,5.6596,5.6778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
523,5.0106,-1,-1,-1,-1,5.6819,5.6778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
524,5.0182,-1,-1,-1,-1,5.684,5.7144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
525,5.0264,-1,-1,-1,-1,5.6882,5.7305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
526,5.0339,-1,-1,-1,-1,5.6882,5.7305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
527,5.0386,-1,-1,-1,-1,5.6882,5.7305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
528,5.0747,-1,-1,-1,-1,5.6882,5.7905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
529,5.1002,-1,-1,-1,-1,5.7375,5.857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
530,5.109,-1,-1,-1,-1,5.7545,6.0088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
531,5.1113,-1,-1,-1,-1,5.767,6.1451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
532,5.1249,-1,-1,-1,-1,5.7932,6.1451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
533,5.1451,-1,-1,-1,-1,5.821,6.295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
534,5.1778,-1,-1,-1,-1,5.8729,6.4023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
535,5.2306,-1,-1,-1,-1,5.8861,6.4881,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
536,5.2848,-1,-1,-1,-1,5.9136,6.6615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
537,5.2933,-1,-1,-1,-1,5.9508,6.6615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
538,5.3028,-1,-1,-1,-1,5.983,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
539,5.3134,-1,-1,-1,-1,6.1296,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
540,5.3152,-1,-1,-1,-1,6.1938,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
541,5.3197,-1,-1,-1,-1,6.3344,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
542,5.341,-1,-1,-1,-1,6.7122,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
543,5.3497,-1,-1,-1,-1,6.7122,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
544,5.3556,-1,-1,-1,-1,6.7122,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
545,5.3556,-1,-1,-1,-1,6.7122,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
546,5.3556,-1,-1,-1,-1,6.7122,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
547,5.3556,-1,-1,-1,-1,6.7122,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
548,5.3556,-1,-1,-1,-1,6.7122,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
549,5.383,-1,-1,-1,-1,6.7122,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
550,5.4157,-1,-1,-1,-1,6.7122,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
551,5.451,-1,-1,-1,-1,6.7852,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
552,5.4815,-1,-1,-1,-1,6.7852,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
553,5.4962,-1,-1,-1,-1,6.9547,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
554,5.5017,-1,-1,-1,-1,7.1451,6.7235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
555,5.5287,-1,-1,-1,-1,7.1624,6.7852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556,5.5406,-1,-1,-1,-1,7.4908,6.9547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
557,5.556,-1,-1,-1,-1,-1,6.9547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
558,5.5719,-1,-1,-1,-1,-1,7.0297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
559,5.6198,-1,-1,-1,-1,-1,7.6253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
560,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
561,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
562,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
563,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
564,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
565,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
566,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
567,5.7212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
568,5.7305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
569,5.7471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
570,5.7721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
571,5.9586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
572,6.0066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
573,6.0701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
574,6.1273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
575,6.1858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
576,6.1858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
577,6.3344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
578,6.3429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
579,6.3565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
580,6.3565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
581,6.3565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
582,6.3936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
583,6.4318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
584,6.5302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
585,6.5768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
586,6.6904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
587,6.6925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
588,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
589,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
590,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
591,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
592,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
593,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
594,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
595,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
596,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
597,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
598,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
599,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
600,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
601,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
603,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
604,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
605,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
606,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
607,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
608,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
609,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
610,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
611,6.7852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
612,6.7852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
613,6.9547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
614,7.1785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
615,7.2815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
616,7.7799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
