id,data_count_new,cluster_belong_new,data_count_sum
5020,1,-1,5477
5021,2,7,5479
5022,1,-1,5480
5023,1,-1,5481
5024,2,2,5483
5025,1,-1,5484
5026,1,-1,5485
5027,1,-1,5486
5028,1,-1,5487
5029,3,0,5490
5030,1,-1,5491
5031,2,3,5493
5032,1,-1,5494
5033,1,-1,5495
5034,1,-1,5496
5035,1,-1,5497
5036,1,-1,5498
5037,1,-1,5499
5038,1,-1,5500
5039,1,-1,5501
5040,1,-1,5502
5041,1,-1,5503
5042,2,4,5505
5043,1,-1,5506
5044,1,-1,5507
5045,1,-1,5508
5046,1,-1,5509
5047,1,-1,5510
5048,1,-1,5511
5049,1,-1,5512
5050,1,-1,5513
5051,1,-1,5514
5052,1,-1,5515
5053,1,-1,5516
5054,1,-1,5517
5055,1,-1,5518
5056,1,-1,5519
5057,1,-1,5520
5058,1,-1,5521
5059,1,-1,5522
5060,1,-1,5523
5061,1,-1,5524
5062,1,-1,5525
5063,1,-1,5526
5064,1,-1,5527
5065,1,-1,5528
5066,1,-1,5529
5067,1,-1,5530
5068,1,-1,5531
5069,1,-1,5532
5070,1,-1,5533
5071,1,-1,5534
5072,1,-1,5535
5073,1,-1,5536
5074,1,-1,5537
5075,1,-1,5538
5076,1,-1,5539
5077,1,-1,5540
5078,1,-1,5541
5079,1,-1,5542
5080,1,-1,5543
5081,1,-1,5544
5082,1,-1,5545
5083,1,-1,5546
5084,1,-1,5547
5085,2,0,5549
5086,1,-1,5550
5087,1,-1,5551
5088,1,-1,5552
5089,1,-1,5553
5090,3,5,5556
5091,1,-1,5557
5092,1,-1,5558
5093,1,-1,5559
5094,1,-1,5560
5095,1,-1,5561
5096,1,-1,5562
5097,1,-1,5563
5098,1,-1,5564
5099,1,-1,5565
5100,1,-1,5566
5101,1,-1,5567
5102,1,-1,5568
5103,1,-1,5569
5104,1,-1,5570
5105,1,-1,5571
5106,1,-1,5572
5107,1,-1,5573
5108,2,8,5575
5109,1,-1,5576
5110,1,-1,5577
5111,1,-1,5578
5112,1,-1,5579
5113,1,-1,5580
5114,1,-1,5581
5115,1,-1,5582
5116,1,-1,5583
5117,1,-1,5584
5118,1,-1,5585
5119,1,-1,5586
5120,1,-1,5587
5121,1,-1,5588
5122,1,-1,5589
5123,1,-1,5590
5124,1,-1,5591
5125,1,-1,5592
5126,1,-1,5593
5127,1,-1,5594
5128,1,-1,5595
5129,1,-1,5596
5130,1,-1,5597
5131,1,-1,5598
5132,1,-1,5599
5133,1,-1,5600
5134,1,-1,5601
5135,1,-1,5602
5136,1,-1,5603
5137,1,-1,5604
5138,1,-1,5605
5139,1,-1,5606
5140,1,-1,5607
5141,1,-1,5608
5142,1,-1,5609
5143,1,-1,5610
5144,1,-1,5611
5145,1,-1,5612
5146,1,-1,5613
5147,1,-1,5614
5148,1,-1,5615
5149,1,-1,5616
5150,1,-1,5617
5151,1,-1,5618
5152,1,-1,5619
5153,1,-1,5620
5154,1,-1,5621
5155,1,-1,5622
5156,1,-1,5623
5157,1,-1,5624
5158,3,4,5627
5159,1,-1,5628
5160,1,-1,5629
5161,1,-1,5630
5162,1,-1,5631
5163,1,-1,5632
5164,1,-1,5633
5165,1,-1,5634
5166,2,5,5636
5167,1,-1,5637
5168,1,-1,5638
5169,1,-1,5639
5170,1,-1,5640
5171,1,-1,5641
5172,1,-1,5642
5173,1,-1,5643
5174,2,2,5645
5175,1,-1,5646
5176,1,-1,5647
5177,1,-1,5648
5178,1,-1,5649
5179,1,-1,5650
5180,1,-1,5651
5181,1,-1,5652
5182,1,-1,5653
5183,1,-1,5654
5184,1,-1,5655
5185,2,3,5657
5186,2,0,5659
5187,1,-1,5660
5188,1,-1,5661
5189,2,7,5663
5190,1,-1,5664
5191,1,-1,5665
5192,1,-1,5666
5193,1,-1,5667
5194,1,-1,5668
5195,1,-1,5669
5196,1,-1,5670
5197,1,-1,5671
5198,1,-1,5672
5199,2,1,5674
5200,2,2,5676
5201,1,-1,5677
5202,1,-1,5678
5203,1,-1,5679
5204,1,-1,5680
5205,1,-1,5681
5206,1,-1,5682
5207,1,-1,5683
5208,3,8,5686
5209,1,-1,5687
5210,1,-1,5688
5211,1,-1,5689
5212,1,-1,5690
5213,1,-1,5691
5214,1,-1,5692
5215,1,-1,5693
5216,1,-1,5694
5217,1,-1,5695
5218,1,-1,5696
5219,1,-1,5697
5220,1,-1,5698
5221,1,-1,5699
5222,1,-1,5700
5223,1,-1,5701
5224,1,-1,5702
5225,1,-1,5703
5226,1,-1,5704
5227,1,-1,5705
5228,1,-1,5706
5229,1,-1,5707
5230,1,-1,5708
5231,1,-1,5709
5232,2,1,5711
5233,1,-1,5712
5234,1,-1,5713
5235,1,-1,5714
5236,1,-1,5715
5237,1,-1,5716
5238,1,-1,5717
5239,1,-1,5718
5240,1,-1,5719
5241,1,-1,5720
5242,1,-1,5721
5243,1,-1,5722
5244,1,-1,5723
5245,1,-1,5724
5246,1,-1,5725
5247,1,-1,5726
5248,1,-1,5727
5249,1,-1,5728
5250,1,-1,5729
5251,1,-1,5730
5252,1,-1,5731
5253,1,-1,5732
5254,1,-1,5733
5255,1,-1,5734
5256,1,-1,5735
5257,1,-1,5736
5258,1,-1,5737
5259,1,-1,5738
5260,1,-1,5739
5261,1,-1,5740
5262,1,-1,5741
5263,1,-1,5742
5264,1,-1,5743
5265,1,-1,5744
5266,1,-1,5745
5267,1,-1,5746
5268,1,-1,5747
5269,1,-1,5748
5270,1,-1,5749
5271,1,-1,5750
5272,1,-1,5751
5273,1,-1,5752
5274,1,-1,5753
5275,1,-1,5754
5276,1,-1,5755
5277,1,-1,5756
5278,1,-1,5757
5279,1,-1,5758
5280,1,-1,5759
5281,1,-1,5760
5282,1,-1,5761
5283,1,-1,5762
5284,1,-1,5763
5285,1,-1,5764
5286,1,-1,5765
5287,1,-1,5766
5288,1,-1,5767
5289,1,-1,5768
5290,1,-1,5769
5291,1,-1,5770
5292,1,-1,5771
5293,1,-1,5772
5294,1,-1,5773
5295,1,-1,5774
5296,1,-1,5775
5297,2,9,5777
5298,1,-1,5778
5299,1,-1,5779
5300,1,-1,5780
5301,1,-1,5781
5302,1,-1,5782
5303,1,-1,5783
5304,1,-1,5784
5305,1,-1,5785
5306,1,-1,5786
5307,1,-1,5787
5308,1,-1,5788
5309,1,-1,5789
5310,1,-1,5790
5311,1,-1,5791
5312,1,-1,5792
5313,1,-1,5793
5314,1,-1,5794
5315,1,-1,5795
5316,1,-1,5796
5317,1,-1,5797
5318,1,-1,5798
5319,1,-1,5799
5320,1,-1,5800
5321,1,-1,5801
5322,2,5,5803
5323,1,-1,5804
5324,1,-1,5805
5325,1,-1,5806
5326,1,-1,5807
5327,1,-1,5808
5328,1,-1,5809
5329,1,-1,5810
5330,1,-1,5811
5331,1,-1,5812
5332,1,-1,5813
5333,1,-1,5814
5334,1,-1,5815
5335,1,-1,5816
5336,1,-1,5817
5337,1,-1,5818
5338,1,-1,5819
5339,1,-1,5820
5340,1,-1,5821
5341,1,-5,5822
5342,2,8,5824
5343,1,-5,5825
5344,1,-1,5826
5345,1,-1,5827
5346,1,-1,5828
5347,1,-1,5829
5348,1,-1,5830
5349,1,-1,5831
5350,1,-1,5832
5351,1,-1,5833
5352,1,-1,5834
5353,1,-1,5835
5354,1,-1,5836
5355,1,-1,5837
5356,1,-1,5838
5357,1,-1,5839
5358,1,-1,5840
5359,1,-1,5841
5360,1,-1,5842
5361,1,-1,5843
5362,1,-1,5844
5363,1,-1,5845
5364,1,-1,5846
5365,1,-1,5847
5366,1,-1,5848
5367,1,-1,5849
5368,1,-1,5850
5369,1,-1,5851
5370,1,-1,5852
5371,1,-1,5853
5372,1,-1,5854
5373,1,-1,5855
5374,1,-1,5856
5375,1,-1,5857
5376,1,-1,5858
5377,1,-1,5859
5378,1,-1,5860
5379,1,-1,5861
5380,1,-1,5862
5381,1,-1,5863
5382,1,-1,5864
5383,1,-1,5865
5384,1,-1,5866
5385,1,-1,5867
5386,1,-1,5868
5387,1,-1,5869
5388,1,-1,5870
5389,1,-1,5871
5390,1,-1,5872
5391,1,-1,5873
5392,1,-1,5874
5393,1,-1,5875
5394,1,-1,5876
5395,1,-1,5877
5396,1,-1,5878
5397,1,-1,5879
5398,1,-1,5880
5399,1,-1,5881
5400,1,-1,5882
5401,1,-1,5883
5402,1,-1,5884
5403,2,9,5886
5404,1,-1,5887
5405,1,-1,5888
5406,1,-1,5889
5407,1,-1,5890
5408,1,-1,5891
5409,1,-1,5892
5410,1,-1,5893
5411,1,-1,5894
5412,1,-1,5895
5413,1,-1,5896
5414,1,-1,5897
5415,1,-1,5898
5416,1,-1,5899
5417,1,-1,5900
5418,1,-1,5901
5419,1,-1,5902
5420,1,-1,5903
5421,1,-1,5904
5422,1,-1,5905
5423,1,-1,5906
5424,1,-1,5907
5425,1,-1,5908
5426,1,-1,5909
5427,1,-1,5910
5428,1,-1,5911
5429,1,-1,5912
5430,1,-1,5913
5431,1,-1,5914
5432,1,-1,5915
5433,1,-1,5916
5434,1,-1,5917
5435,1,-1,5918
5436,1,-1,5919
5437,1,-1,5920
5438,1,-1,5921
5439,1,-1,5922
5440,1,-1,5923
5441,1,-1,5924
5442,1,-1,5925
5443,1,-1,5926
5444,1,-1,5927
5445,1,-1,5928
5446,1,-1,5929
5447,1,-1,5930
5448,1,-1,5931
5449,1,-1,5932
5450,1,-1,5933
5451,1,-1,5934
5452,1,-1,5935
5453,1,-1,5936
5454,1,-1,5937
5455,1,-1,5938
5456,1,-1,5939
5457,1,-1,5940
5458,1,-1,5941
5459,2,5,5943
5460,1,-1,5944
5461,1,-1,5945
5462,1,-1,5946
5463,1,-1,5947
5464,1,-1,5948
5465,1,-1,5949
5466,1,-1,5950
5467,1,-1,5951
5468,1,-1,5952
5469,1,-1,5953
5470,1,-1,5954
5471,1,-1,5955
5472,1,-1,5956
5473,1,-1,5957
5474,1,-1,5958
5475,1,-1,5959
5476,1,-1,5960
5477,1,-1,5961
5478,1,-1,5962
5479,1,-1,5963
5480,1,-1,5964
5481,1,-1,5965
5482,1,-1,5966
5483,1,-1,5967
5484,1,-1,5968
5485,1,-1,5969
5486,1,-1,5970
5487,1,-1,5971
5488,1,-1,5972
5489,1,-1,5973
5490,1,-1,5974
5491,2,5,5976
5492,1,-1,5977
5493,1,-1,5978
5494,1,-1,5979
5495,2,2,5981
5496,1,-1,5982
5497,1,-1,5983
5498,1,-1,5984
5499,1,-1,5985
5500,1,-1,5986
5501,1,-1,5987
5502,1,-1,5988
5503,3,9,5991
5504,1,-1,5992
5505,1,-1,5993
5506,1,-1,5994
5507,1,-1,5995
5508,1,-1,5996
5509,1,-1,5997
5510,1,-1,5998
5511,2,2,6000
5512,2,7,6002
5513,1,-1,6003
5514,1,-1,6004
5515,2,9,6006
5516,1,-1,6007
5517,1,-1,6008
5518,1,-1,6009
5519,1,-1,6010
5520,1,-1,6011
5521,1,-1,6012
5522,1,-1,6013
5523,1,-1,6014
5524,3,7,6017
5525,1,-1,6018
5526,1,-1,6019
5527,1,-1,6020
5528,1,-1,6021
5529,1,-1,6022
5530,1,-1,6023
5531,1,-1,6024
5532,1,-1,6025
5533,1,-1,6026
5534,1,-1,6027
5535,1,-1,6028
5536,1,-1,6029
5537,1,-1,6030
5538,1,-1,6031
5539,1,-1,6032
5540,1,-1,6033
5541,1,-1,6034
5542,1,-1,6035
5543,1,-1,6036
5544,1,-1,6037
5545,1,-1,6038
5546,1,-1,6039
5547,2,6,6041
5548,1,-1,6042
5549,1,-1,6043
5550,1,-1,6044
5551,1,-1,6045
5552,1,-1,6046
5553,1,-1,6047
5554,1,-1,6048
5555,1,-1,6049
5556,1,-1,6050
5557,1,-1,6051
5558,1,-1,6052
5559,1,-1,6053
5560,1,-1,6054
5561,2,4,6056
5562,1,-1,6057
5563,1,-1,6058
5564,2,0,6060
5565,1,-1,6061
5566,1,-1,6062
5567,1,-1,6063
5568,1,-1,6064
5569,1,-1,6065
5570,1,-1,6066
5571,1,-1,6067
5572,1,-1,6068
5573,1,-1,6069
5574,1,-1,6070
5575,1,-1,6071
5576,1,-1,6072
5577,1,-1,6073
5578,1,-1,6074
5579,1,-1,6075
5580,1,-1,6076
5581,1,-1,6077
5582,1,-1,6078
5583,1,-1,6079
5584,1,-1,6080
5585,1,-1,6081
5586,1,-1,6082
5587,1,-1,6083
5588,1,-1,6084
5589,1,-1,6085
5590,1,-1,6086
5591,1,-1,6087
5592,1,-1,6088
5593,1,-1,6089
5594,1,-1,6090
5595,1,-1,6091
5596,1,-1,6092
5597,1,-1,6093
5598,1,-1,6094
5599,1,-1,6095
5600,1,-1,6096
5601,3,9,6099
5602,1,-1,6100
5603,1,-1,6101
5604,1,-1,6102
5605,1,-1,6103
5606,1,-1,6104
5607,1,-1,6105
5608,1,-1,6106
5609,1,-1,6107
5610,1,-1,6108
5611,1,-1,6109
5612,1,-1,6110
5613,1,-1,6111
5614,1,-1,6112
5615,1,-1,6113
5616,1,-1,6114
5617,1,-1,6115
5618,1,-1,6116
5619,1,-1,6117
5620,1,-1,6118
5621,2,5,6120
5622,1,-1,6121
5623,1,-1,6122
5624,1,-1,6123
5625,1,-1,6124
5626,1,-1,6125
5627,1,-1,6126
5628,1,-1,6127
5629,1,-1,6128
5630,2,5,6130
5631,1,-1,6131
5632,1,-1,6132
5633,1,-1,6133
5634,1,-1,6134
5635,1,-1,6135
5636,1,-1,6136
5637,1,-1,6137
5638,1,-1,6138
5639,1,-1,6139
5640,1,-1,6140
5641,1,-1,6141
5642,1,-1,6142
5643,1,-1,6143
5644,1,-1,6144
5645,1,-1,6145
5646,1,-1,6146
5647,1,-1,6147
5648,1,-1,6148
5649,1,-1,6149
5650,1,-1,6150
5651,1,-1,6151
5652,1,-5,6152
5653,3,0,6155
5654,1,-1,6156
5655,1,-1,6157
5656,1,-1,6158
5657,1,-1,6159
5658,1,-1,6160
5659,1,-1,6161
5660,1,-1,6162
5661,1,-1,6163
5662,18,3,6181
5663,2,3,6183
5664,1,-1,6184
5665,1,-1,6185
5666,1,-1,6186
5667,1,-1,6187
5668,1,-1,6188
5669,1,-1,6189
5670,1,-1,6190
5671,1,-1,6191
5672,1,-1,6192
5673,1,-1,6193
5674,1,-1,6194
5675,1,-1,6195
5676,1,-1,6196
5677,1,-1,6197
5678,1,-1,6198
5679,1,-1,6199
5680,1,-1,6200
5681,2,5,6202
5682,1,-1,6203
5683,1,-1,6204
5684,1,-1,6205
5685,1,-1,6206
5686,1,-1,6207
5687,1,-1,6208
5688,1,-1,6209
5689,1,-1,6210
5690,1,-1,6211
5691,1,-1,6212
5692,1,-1,6213
5693,1,-1,6214
5694,1,-1,6215
5695,1,-1,6216
5696,1,-1,6217
5697,1,-1,6218
5698,2,9,6220
5699,1,-1,6221
5700,1,-1,6222
5701,1,-1,6223
5702,1,-1,6224
5703,1,-1,6225
5704,1,-1,6226
5705,1,-1,6227
5706,1,-1,6228
5707,1,-1,6229
5708,1,-1,6230
5709,1,-1,6231
5710,1,-1,6232
5711,1,-1,6233
5712,1,-1,6234
5713,2,3,6236
5714,1,-1,6237
5715,1,-1,6238
5716,1,-1,6239
5717,1,-1,6240
5718,1,-1,6241
5719,1,-1,6242
5720,1,-1,6243
5721,1,-1,6244
5722,1,-1,6245
5723,1,-1,6246
5724,1,-1,6247
5725,1,-1,6248
5726,1,-1,6249
5727,1,-1,6250
5728,1,-1,6251
5729,1,-1,6252
5730,1,-1,6253
5731,1,-1,6254
5732,1,-1,6255
5733,1,-1,6256
5734,1,-1,6257
5735,1,-1,6258
5736,1,-1,6259
5737,1,-1,6260
5738,1,-1,6261
5739,1,-1,6262
5740,1,-1,6263
5741,1,-1,6264
5742,1,-1,6265
5743,1,-1,6266
5744,1,-1,6267
5745,1,-1,6268
5746,1,-1,6269
5747,2,8,6271
5748,1,-1,6272
5749,1,-1,6273
5750,1,-1,6274
5751,1,-1,6275
5752,1,-1,6276
5753,1,-1,6277
5754,1,-1,6278
5755,1,-1,6279
5756,1,-1,6280
5757,2,8,6282
5758,1,-1,6283
5759,1,-1,6284
5760,1,-1,6285
5761,1,-1,6286
5762,1,-1,6287
5763,1,-1,6288
5764,1,-1,6289
5765,1,-1,6290
5766,2,5,6292
5767,1,-1,6293
5768,1,-1,6294
5769,1,-1,6295
5770,1,-1,6296
5771,1,-1,6297
5772,1,-1,6298
5773,1,-1,6299
5774,1,-1,6300
5775,1,-1,6301
5776,1,-1,6302
5777,1,-1,6303
5778,1,-1,6304
5779,1,-1,6305
5780,1,-1,6306
5781,3,2,6309
5782,1,-1,6310
5783,1,-1,6311
5784,2,6,6313
5785,1,-1,6314
5786,1,-1,6315
5787,3,9,6318
5788,1,-1,6319
5789,1,-1,6320
5790,1,-1,6321
5791,1,-1,6322
5792,1,-1,6323
5793,1,-1,6324
5794,2,9,6326
5795,1,-1,6327
5796,1,-1,6328
5797,1,-1,6329
5798,1,-1,6330
5799,1,-1,6331
5800,2,6,6333
5801,1,-1,6334
5802,1,-1,6335
5803,1,-1,6336
5804,1,-1,6337
5805,1,-1,6338
5806,1,-1,6339
5807,1,-1,6340
5808,1,-1,6341
5809,1,-1,6342
5810,1,-1,6343
5811,1,-1,6344
5812,1,-1,6345
5813,1,-1,6346
5814,1,-1,6347
5815,1,-1,6348
5816,1,-1,6349
5817,1,-1,6350
5818,1,-1,6351
5819,1,-1,6352
5820,1,-1,6353
5821,1,-1,6354
5822,1,-1,6355
5823,1,-1,6356
5824,1,-1,6357
5825,1,-1,6358
5826,1,-1,6359
5827,1,-1,6360
5828,1,-1,6361
5829,1,-1,6362
5830,1,-1,6363
5831,1,-1,6364
5832,1,-1,6365
5833,1,-1,6366
5834,1,-1,6367
5835,1,-1,6368
5836,1,-1,6369
5837,1,-1,6370
5838,1,-1,6371
5839,1,-1,6372
5840,1,-1,6373
5841,1,-1,6374
5842,1,-1,6375
5843,1,-1,6376
5844,1,-1,6377
5845,1,-1,6378
5846,1,-1,6379
5847,1,-1,6380
5848,1,-1,6381
5849,1,-1,6382
5850,1,-1,6383
5851,1,-1,6384
5852,1,-1,6385
5853,1,-1,6386
5854,1,-1,6387
5855,1,-1,6388
5856,1,-1,6389
5857,1,-1,6390
5858,1,-1,6391
5859,1,-1,6392
5860,1,-1,6393
5861,1,-1,6394
5862,1,-1,6395
5863,1,-1,6396
5864,1,-1,6397
5865,1,-1,6398
5866,2,8,6400
5867,1,-1,6401
5868,1,-1,6402
5869,1,-1,6403
5870,1,-1,6404
5871,1,-1,6405
5872,1,-1,6406
5873,1,-1,6407
5874,1,-1,6408
5875,1,-1,6409
5876,2,4,6411
5877,1,-1,6412
5878,1,-1,6413
5879,1,-1,6414
5880,1,-1,6415
5881,1,-1,6416
5882,1,-1,6417
5883,1,-1,6418
5884,1,-1,6419
5885,1,-1,6420
5886,1,-1,6421
5887,1,-1,6422
5888,1,-1,6423
5889,1,-1,6424
5890,1,-1,6425
5891,1,-1,6426
5892,1,-1,6427
5893,1,-1,6428
5894,1,-1,6429
5895,1,-1,6430
5896,1,-1,6431
5897,1,-1,6432
5898,1,-1,6433
5899,1,-1,6434
5900,1,-1,6435
5901,1,-1,6436
5902,1,-1,6437
5903,1,-1,6438
5904,1,-1,6439
5905,1,-1,6440
5906,1,-1,6441
5907,1,-1,6442
5908,1,-1,6443
5909,1,-1,6444
5910,1,-1,6445
5911,1,-1,6446
5912,1,-1,6447
5913,1,-1,6448
5914,1,-1,6449
5915,1,-1,6450
5916,1,-1,6451
5917,1,-1,6452
5918,1,-1,6453
5919,1,-1,6454
5920,1,-1,6455
5921,1,-1,6456
5922,1,-1,6457
5923,1,-1,6458
5924,1,-1,6459
5925,1,-1,6460
5926,1,-1,6461
5927,1,-1,6462
5928,1,-1,6463
5929,1,-1,6464
5930,1,-1,6465
5931,1,-1,6466
5932,1,-1,6467
5933,1,-1,6468
5934,1,-1,6469
5935,1,-1,6470
5936,2,7,6472
5937,1,-1,6473
5938,1,-1,6474
5939,1,-1,6475
5940,1,-1,6476
5941,1,-1,6477
5942,1,-1,6478
5943,1,-1,6479
5944,1,-1,6480
5945,1,-1,6481
5946,1,-1,6482
5947,1,-1,6483
5948,1,-1,6484
5949,1,-1,6485
5950,1,-1,6486
5951,1,-1,6487
5952,1,-1,6488
5953,1,-1,6489
5954,1,-1,6490
5955,1,-1,6491
5956,1,-1,6492
5957,1,-1,6493
5958,1,-1,6494
5959,1,-1,6495
5960,1,-1,6496
5961,1,-1,6497
5962,1,-1,6498
5963,1,-1,6499
5964,2,6,6501
5965,1,-1,6502
5966,1,-1,6503
5967,1,-1,6504
5968,1,-1,6505
5969,1,-1,6506
5970,1,-1,6507
5971,1,-1,6508
5972,1,-1,6509
5973,1,-1,6510
5974,2,6,6512
5975,1,-1,6513
5976,1,-1,6514
5977,1,-1,6515
5978,1,-1,6516
5979,1,-1,6517
5980,1,-1,6518
5981,1,-1,6519
5982,1,-1,6520
5983,1,-1,6521
5984,1,-1,6522
5985,1,-1,6523
5986,1,-1,6524
5987,1,-1,6525
5988,1,-1,6526
5989,1,-1,6527
5990,2,5,6529
5991,1,-1,6530
5992,1,-1,6531
5993,1,-1,6532
5994,1,-1,6533
5995,1,-1,6534
5996,1,-1,6535
5997,1,-1,6536
5998,1,-1,6537
5999,1,-1,6538
6000,1,-1,6539
6001,1,-1,6540
6002,1,-1,6541
6003,1,-1,6542
6004,1,-1,6543
6005,1,-1,6544
6006,1,-1,6545
6007,1,-1,6546
6008,1,-1,6547
6009,1,-1,6548
6010,1,-1,6549
6011,1,-1,6550
6012,1,-1,6551
6013,1,-1,6552
6014,2,3,6554
6015,1,-1,6555
6016,1,-1,6556
6017,1,-1,6557
6018,1,-1,6558
6019,1,-1,6559
6020,1,-1,6560
6021,1,-1,6561
6022,1,-1,6562
6023,1,-1,6563
6024,1,-1,6564
6025,1,-1,6565
6026,1,-1,6566
6027,3,0,6569
6028,1,-1,6570
6029,1,-1,6571
6030,1,-1,6572
6031,1,-1,6573
6032,1,-1,6574
6033,1,-1,6575
6034,1,-1,6576
6035,1,-1,6577
6036,1,-1,6578
6037,1,-1,6579
6038,1,-1,6580
6039,1,-1,6581
6040,1,-1,6582
6041,1,-1,6583
6042,1,-1,6584
6043,1,-1,6585
6044,1,-1,6586
6045,1,-1,6587
6046,1,-1,6588
6047,1,-1,6589
6048,1,-1,6590
6049,1,-1,6591
6050,1,-1,6592
6051,1,-1,6593
6052,1,-1,6594
6053,1,-1,6595
6054,1,-1,6596
6055,2,7,6598
6056,1,-1,6599
6057,1,-1,6600
6058,1,-1,6601
6059,1,-1,6602
6060,1,-1,6603
6061,1,-1,6604
6062,1,-1,6605
6063,1,-1,6606
6064,1,-1,6607
6065,1,-1,6608
6066,2,1,6610
6067,1,-1,6611
6068,1,-1,6612
6069,1,-1,6613
6070,2,4,6615
6071,1,-1,6616
6072,1,-1,6617
6073,1,-1,6618
6074,1,-1,6619
6075,1,-1,6620
6076,1,-1,6621
6077,1,-1,6622
6078,1,-1,6623
6079,1,-1,6624
6080,1,-1,6625
6081,1,-1,6626
6082,1,-1,6627
6083,1,-1,6628
6084,1,-1,6629
6085,1,-1,6630
6086,1,-1,6631
6087,1,-1,6632
6088,1,-1,6633
6089,1,-1,6634
6090,1,-1,6635
6091,1,-1,6636
6092,1,-1,6637
6093,1,-1,6638
6094,1,-1,6639
6095,1,-1,6640
6096,1,-1,6641
6097,2,0,6643
6098,1,-1,6644
6099,1,-1,6645
6100,1,-1,6646
6101,2,9,6648
6102,1,-1,6649
6103,1,-1,6650
6104,1,-1,6651
6105,1,-1,6652
6106,1,-1,6653
6107,1,-1,6654
6108,1,-1,6655
6109,1,-1,6656
6110,1,-1,6657
6111,1,-1,6658
6112,1,-1,6659
6113,1,-1,6660
6114,1,-1,6661
6115,2,6,6663
6116,1,-5,6664
6117,1,-1,6665
6118,1,-1,6666
6119,2,0,6668
6120,1,-1,6669
6121,1,-1,6670
6122,1,-1,6671
6123,1,-1,6672
6124,1,-1,6673
6125,1,-1,6674
6126,1,-1,6675
6127,1,-1,6676
6128,1,-1,6677
6129,1,-1,6678
6130,1,-1,6679
6131,1,-1,6680
6132,1,-1,6681
6133,1,-1,6682
6134,1,-1,6683
6135,1,-1,6684
6136,1,-1,6685
6137,1,-1,6686
6138,1,-1,6687
6139,1,-1,6688
6140,1,-1,6689
6141,1,-1,6690
6142,1,-1,6691
6143,1,-1,6692
6144,1,-1,6693
6145,3,2,6696
6146,1,-1,6697
6147,1,-1,6698
6148,2,8,6700
6149,1,-1,6701
6150,1,-1,6702
6151,2,8,6704
6152,1,-1,6705
6153,1,-1,6706
6154,1,-1,6707
6155,1,-1,6708
6156,1,-1,6709
6157,1,-1,6710
6158,1,-1,6711
6159,1,-1,6712
6160,1,-1,6713
6161,1,-1,6714
6162,1,-1,6715
6163,1,-1,6716
6164,1,-1,6717
6165,1,-1,6718
6166,1,-1,6719
6167,1,-1,6720
6168,1,-1,6721
6169,1,-1,6722
6170,1,-1,6723
6171,1,-1,6724
6172,1,-1,6725
6173,1,-1,6726
6174,1,-1,6727
6175,1,-1,6728
6176,1,-1,6729
6177,1,-1,6730
6178,3,0,6733
6179,1,-1,6734
6180,1,-1,6735
6181,1,-1,6736
6182,1,-1,6737
6183,1,-1,6738
6184,1,-1,6739
6185,2,9,6741
6186,1,-1,6742
6187,1,-1,6743
6188,1,-1,6744
6189,1,-1,6745
6190,1,-1,6746
6191,1,-1,6747
6192,1,-1,6748
6193,1,-1,6749
6194,1,-1,6750
6195,1,-1,6751
6196,1,-1,6752
6197,1,-1,6753
6198,1,-1,6754
6199,1,-1,6755
6200,1,-1,6756
6201,2,8,6758
6202,1,-1,6759
6203,2,6,6761
6204,1,-1,6762
6205,1,-1,6763
6206,1,-1,6764
6207,2,8,6766
6208,1,-1,6767
6209,1,-1,6768
6210,1,-1,6769
6211,1,-1,6770
6212,1,-1,6771
6213,1,-1,6772
6214,1,-1,6773
6215,1,-1,6774
6216,1,-1,6775
6217,1,-1,6776
6218,1,-1,6777
6219,1,-1,6778
6220,1,-1,6779
6221,1,-1,6780
6222,1,-1,6781
6223,1,-1,6782
6224,1,-1,6783
6225,1,-1,6784
6226,1,-1,6785
6227,1,-1,6786
6228,1,-1,6787
6229,1,-1,6788
6230,1,-1,6789
6231,2,6,6791
6232,1,-1,6792
6233,1,-1,6793
6234,1,-1,6794
6235,1,-1,6795
6236,2,5,6797
6237,1,-1,6798
6238,1,-1,6799
6239,1,-1,6800
6240,1,-1,6801
6241,2,6,6803
6242,1,-1,6804
6243,1,-1,6805
6244,1,-1,6806
6245,1,-1,6807
6246,1,-1,6808
6247,1,-1,6809
6248,1,-1,6810
6249,1,-1,6811
6250,1,-1,6812
6251,1,-1,6813
6252,2,0,6815
6253,1,-1,6816
6254,1,-1,6817
6255,1,-1,6818
6256,1,-1,6819
6257,1,-1,6820
6258,1,-1,6821
6259,1,-1,6822
6260,1,-1,6823
6261,1,-1,6824
6262,2,4,6826
6263,1,-1,6827
6264,2,8,6829
6265,3,5,6832
6266,1,-1,6833
6267,1,-1,6834
6268,1,-1,6835
6269,1,-1,6836
6270,1,-1,6837
6271,1,-1,6838
6272,1,-1,6839
6273,1,-1,6840
6274,1,-1,6841
6275,1,-1,6842
6276,2,8,6844
6277,1,-1,6845
6278,1,-1,6846
6279,1,-1,6847
6280,1,-1,6848
6281,1,-1,6849
6282,3,9,6852
6283,1,-1,6853
6284,1,-1,6854
6285,1,-1,6855
6286,1,-1,6856
6287,1,-1,6857
6288,1,-1,6858
6289,1,-1,6859
6290,1,-1,6860
6291,1,-1,6861
6292,2,3,6863
6293,1,-1,6864
6294,1,-1,6865
6295,1,-1,6866
6296,1,-1,6867
6297,1,-1,6868
